countries	european_group	nat_party_code	sex	age_code
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	2	4	0.0	3
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	0	5	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
0	4	6	0.0	2
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
1	3	7	0.0	3
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
0	1	1	0.0	4
